system_name,run_id,latency,operation,on_leader,n_nodes,n_clients,order_on_write
DAS,0,0.007170150987803936,write,False,4,10,True
DAS,0,0.004251386970281601,write,False,4,10,True
DAS,0,0.0007862383499741554,read,False,4,10,True
DAS,0,0.0006734747439622879,read,False,4,10,True
DAS,0,0.000722900964319706,read,False,4,10,True
DAS,0,0.0031338026747107506,write,False,4,10,True
DAS,0,0.0007418086752295494,read,True,4,10,True
DAS,0,0.0035986891016364098,write,False,4,10,True
DAS,0,0.0007313843816518784,read,True,4,10,True
DAS,0,0.00446514505892992,write,False,4,10,True
DAS,0,0.004117539152503014,write,False,4,10,True
DAS,0,0.0031430143862962723,write,False,4,10,True
DAS,0,0.0038143014535307884,write,False,4,10,True
DAS,0,0.003431525081396103,write,False,4,10,True
DAS,0,0.000665164552628994,read,True,4,10,True
DAS,0,0.0006090467795729637,read,True,4,10,True
DAS,0,0.0006732894107699394,read,True,4,10,True
DAS,0,0.000628194771707058,read,False,4,10,True
DAS,0,0.0005803778767585754,read,False,4,10,True
DAS,0,0.003310173749923706,write,False,4,10,True
DAS,0,0.003893834538757801,write,False,4,10,True
DAS,0,0.000690375454723835,read,False,4,10,True
DAS,0,0.003427308052778244,write,False,4,10,True
DAS,0,0.0005375286564230919,read,False,4,10,True
DAS,0,0.003254377283155918,write,False,4,10,True
DAS,0,0.0031334087252616882,write,True,4,10,True
DAS,0,0.0031290287151932716,write,False,4,10,True
DAS,0,0.0006552180275321007,read,False,4,10,True
DAS,0,0.0030173305422067642,write,True,4,10,True
DAS,0,0.0028750617057085037,write,True,4,10,True
DAS,0,0.0006489278748631477,read,False,4,10,True
DAS,0,0.00290082860738039,write,True,4,10,True
DAS,0,0.0007406855002045631,read,True,4,10,True
DAS,0,0.003344504162669182,write,False,4,10,True
DAS,0,0.003865751437842846,write,False,4,10,True
DAS,0,0.0007472345605492592,read,True,4,10,True
DAS,0,0.0038530640304088593,write,False,4,10,True
DAS,0,0.0030101751908659935,write,True,4,10,True
DAS,0,0.003118789754807949,write,True,4,10,True
DAS,0,0.003894512541592121,write,False,4,10,True
DAS,0,0.003146444447338581,write,True,4,10,True
DAS,0,0.0007548490539193153,read,True,4,10,True
DAS,0,0.003649776801466942,write,False,4,10,True
DAS,0,0.0028586527332663536,write,True,4,10,True
DAS,0,0.003766564652323723,write,False,4,10,True
DAS,0,0.0029204683378338814,write,True,4,10,True
DAS,0,0.003264091908931732,write,False,4,10,True
DAS,0,0.0031259050592780113,write,False,4,10,True
DAS,0,0.0031042061746120453,write,False,4,10,True
DAS,0,0.0007293699309229851,read,True,4,10,True
DAS,0,0.002881372347474098,write,True,4,10,True
DAS,0,0.003532135859131813,write,False,4,10,True
DAS,0,0.0008360063657164574,read,False,4,10,True
DAS,0,0.0036522457376122475,write,False,4,10,True
DAS,0,0.0029849251732230186,write,True,4,10,True
DAS,0,0.0006362246349453926,read,False,4,10,True
DAS,0,0.0035096928477287292,write,False,4,10,True
DAS,0,0.002994181588292122,write,True,4,10,True
DAS,0,0.00383741594851017,write,False,4,10,True
DAS,0,0.003406813368201256,write,False,4,10,True
DAS,0,0.0030793678015470505,write,True,4,10,True
DAS,0,0.003257281146943569,write,False,4,10,True
DAS,0,0.0036403676494956017,write,False,4,10,True
DAS,0,0.0007776282727718353,read,True,4,10,True
DAS,0,0.0032178061082959175,write,False,4,10,True
DAS,0,0.0028507299721240997,write,True,4,10,True
DAS,0,0.0030075591057538986,write,True,4,10,True
DAS,0,0.003343481570482254,write,False,4,10,True
DAS,0,0.003004251979291439,write,False,4,10,True
DAS,0,0.003216042183339596,write,False,4,10,True
DAS,0,0.003041248768568039,write,False,4,10,True
DAS,0,0.004014209844172001,write,False,4,10,True
DAS,0,0.0007770135998725891,read,True,4,10,True
DAS,0,0.004002152942121029,write,False,4,10,True
DAS,0,0.003034195862710476,write,False,4,10,True
DAS,0,0.003444567322731018,write,False,4,10,True
DAS,0,0.0029333168640732765,write,True,4,10,True
DAS,0,0.0030502919107675552,write,False,4,10,True
DAS,0,0.0006337892264127731,read,False,4,10,True
DAS,0,0.0033520832657814026,write,False,4,10,True
DAS,0,0.003006523475050926,write,False,4,10,True
DAS,0,0.0006637340411543846,read,False,4,10,True
DAS,0,0.0032251132652163506,write,False,4,10,True
DAS,0,0.0030643679201602936,write,False,4,10,True
DAS,0,0.0029280344024300575,write,False,4,10,True
DAS,0,0.0008039884269237518,read,False,4,10,True
DAS,0,0.0030577369034290314,write,True,4,10,True
DAS,0,0.003262842074036598,write,False,4,10,True
DAS,0,0.0032728873193264008,write,False,4,10,True
DAS,0,0.003721870481967926,write,False,4,10,True
DAS,0,0.0006849858909845352,read,True,4,10,True
DAS,0,0.0032844021916389465,write,False,4,10,True
DAS,0,0.0006837062537670135,read,False,4,10,True
DAS,0,0.0036929650232195854,write,False,4,10,True
DAS,0,0.0007784944027662277,read,False,4,10,True
DAS,0,0.0007754946127533913,read,True,4,10,True
DAS,0,0.0030756695196032524,write,False,4,10,True
DAS,0,0.0033795321360230446,write,False,4,10,True
DAS,0,0.003199179656803608,write,False,4,10,True
DAS,0,0.003310360014438629,write,False,4,10,True
DAS,0,0.0006754286587238312,read,False,4,10,True
DAS,0,0.0007167765870690346,read,False,4,10,True
DAS,0,0.00353439524769783,write,False,4,10,True
DAS,0,0.0032823625952005386,write,False,4,10,True
DAS,0,0.003925173543393612,write,False,4,10,True
DAS,0,0.0007782597094774246,read,False,4,10,True
DAS,0,0.0031134113669395447,write,True,4,10,True
DAS,0,0.0007424568757414818,read,False,4,10,True
DAS,0,0.0007023504003882408,read,False,4,10,True
DAS,0,0.0037062419578433037,write,False,4,10,True
DAS,0,0.0007375320419669151,read,False,4,10,True
DAS,0,0.0031163906678557396,write,True,4,10,True
DAS,0,0.003237158991396427,write,False,4,10,True
DAS,0,0.0007953513413667679,read,False,4,10,True
DAS,0,0.0008017392829060555,read,False,4,10,True
DAS,0,0.0038676997646689415,write,False,4,10,True
DAS,0,0.0032749762758612633,write,False,4,10,True
DAS,0,0.0029516713693737984,write,True,4,10,True
DAS,0,0.0029881736263632774,write,False,4,10,True
DAS,0,0.0007607713341712952,read,True,4,10,True
DAS,0,0.002805352210998535,write,True,4,10,True
DAS,0,0.0008076736703515053,read,False,4,10,True
DAS,0,0.0029595717787742615,write,False,4,10,True
DAS,0,0.0007023783400654793,read,True,4,10,True
DAS,0,0.0031813466921448708,write,False,4,10,True
DAS,0,0.0030183279886841774,write,True,4,10,True
DAS,0,0.003707597963511944,write,False,4,10,True
DAS,0,0.003754904493689537,write,False,4,10,True
DAS,0,0.0030861245468258858,write,False,4,10,True
DAS,0,0.0006172908470034599,read,False,4,10,True
DAS,0,0.003633955493569374,write,False,4,10,True
DAS,0,0.000657116062939167,read,True,4,10,True
DAS,0,0.0036219144240021706,write,False,4,10,True
DAS,0,0.0036700312048196793,write,False,4,10,True
DAS,0,0.003251122310757637,write,False,4,10,True
DAS,0,0.0007217414677143097,read,False,4,10,True
DAS,0,0.0030818134546279907,write,False,4,10,True
DAS,0,0.0035278676077723503,write,False,4,10,True
DAS,0,0.003947330638766289,write,False,4,10,True
DAS,0,0.000704755075275898,read,False,4,10,True
DAS,0,0.0037813596427440643,write,False,4,10,True
DAS,0,0.003835846669971943,write,False,4,10,True
DAS,0,0.0032113976776599884,write,False,4,10,True
DAS,0,0.0008072862401604652,read,False,4,10,True
DAS,0,0.0033337464556097984,write,False,4,10,True
DAS,0,0.0006571337580680847,read,True,4,10,True
DAS,0,0.00337411742657423,write,False,4,10,True
DAS,0,0.0029666824266314507,write,True,4,10,True
DAS,0,0.0036701587960124016,write,False,4,10,True
DAS,0,0.0029375730082392693,write,True,4,10,True
DAS,0,0.0007829181849956512,read,False,4,10,True
DAS,0,0.0031061340123414993,write,False,4,10,True
DAS,0,0.003674909472465515,write,False,4,10,True
DAS,0,0.0032026004046201706,write,False,4,10,True
DAS,0,0.0006647873669862747,read,True,4,10,True
DAS,0,0.0006381627172231674,read,False,4,10,True
DAS,0,0.000647256150841713,read,False,4,10,True
DAS,0,0.003622816875576973,write,False,4,10,True
DAS,0,0.003134101629257202,write,False,4,10,True
DAS,0,0.003642474301159382,write,False,4,10,True
DAS,0,0.0032471176236867905,write,False,4,10,True
DAS,0,0.00294566061347723,write,False,4,10,True
DAS,0,0.0038902563974261284,write,False,4,10,True
DAS,0,0.003085528500378132,write,False,4,10,True
DAS,0,0.003757619298994541,write,False,4,10,True
DAS,0,0.0037959078326821327,write,False,4,10,True
DAS,0,0.0036387713626027107,write,False,4,10,True
DAS,0,0.0032628988847136497,write,False,4,10,True
DAS,0,0.0007112519815564156,read,False,4,10,True
DAS,0,0.0033527351915836334,write,False,4,10,True
DAS,0,0.003063557669520378,write,False,4,10,True
DAS,0,0.0032419515773653984,write,False,4,10,True
DAS,0,0.0006982814520597458,read,False,4,10,True
DAS,0,0.0037349071353673935,write,False,4,10,True
DAS,0,0.003265311010181904,write,False,4,10,True
DAS,0,0.0006637750193476677,read,False,4,10,True
DAS,0,0.002951318398118019,write,True,4,10,True
DAS,0,0.0030641239136457443,write,False,4,10,True
DAS,0,0.0006733564659953117,read,False,4,10,True
DAS,0,0.0032246429473161697,write,False,4,10,True
DAS,0,0.0005723005160689354,read,False,4,10,True
DAS,0,0.0030408091843128204,write,False,4,10,True
DAS,0,0.0007591228932142258,read,False,4,10,True
DAS,0,0.0006544282659888268,read,False,4,10,True
DAS,0,0.003025006502866745,write,True,4,10,True
DAS,0,0.0007547931745648384,read,False,4,10,True
DAS,0,0.0007686903700232506,read,False,4,10,True
DAS,0,0.0007649725303053856,read,False,4,10,True
DAS,0,0.0035957973450422287,write,False,4,10,True
DAS,0,0.0031226901337504387,write,False,4,10,True
DAS,0,0.0030035413801670074,write,True,4,10,True
DAS,0,0.0030065765604376793,write,False,4,10,True
DAS,0,0.002633684314787388,write,True,4,10,True
DAS,0,0.0031009502708911896,write,False,4,10,True
DAS,0,0.0037801768630743027,write,False,4,10,True
DAS,0,0.0007720747962594032,read,True,4,10,True
DAS,0,0.0030696792528033257,write,False,4,10,True
DAS,0,0.0033026468008756638,write,False,4,10,True
DAS,0,0.0006481865420937538,read,True,4,10,True
DAS,0,0.003191232681274414,write,False,4,10,True
DAS,0,0.003113986924290657,write,False,4,10,True
DAS,0,0.0007665818557143211,read,False,4,10,True
DAS,0,0.0034604566171765327,write,True,4,10,True
DAS,0,0.003900536336004734,write,False,4,10,True
DAS,0,0.0008120918646454811,read,False,4,10,True
DAS,0,0.002975020557641983,write,False,4,10,True
DAS,0,0.003931044600903988,write,False,4,10,True
DAS,0,0.003027823753654957,write,False,4,10,True
DAS,0,0.003855383023619652,write,False,4,10,True
DAS,0,0.0031450344249606133,write,False,4,10,True
DAS,0,0.0008337479084730148,read,False,4,10,True
DAS,0,0.0006536217406392097,read,False,4,10,True
DAS,0,0.002920745871961117,write,True,4,10,True
DAS,0,0.0036855628713965416,write,False,4,10,True
DAS,0,0.003630528226494789,write,False,4,10,True
DAS,0,0.0007113367319107056,read,False,4,10,True
DAS,0,0.003253084607422352,write,False,4,10,True
DAS,0,0.0005189962685108185,read,False,4,10,True
DAS,0,0.0006756894290447235,read,True,4,10,True
DAS,0,0.003146539442241192,write,False,4,10,True
DAS,0,0.00350204948335886,write,False,4,10,True
DAS,0,0.002950381487607956,write,True,4,10,True
DAS,0,0.0006740735843777657,read,False,4,10,True
DAS,0,0.0030951974913477898,write,False,4,10,True
DAS,0,0.003144177608191967,write,False,4,10,True
DAS,0,0.003083009272813797,write,False,4,10,True
DAS,0,0.002858363091945648,write,True,4,10,True
DAS,0,0.0007203184068202972,read,False,4,10,True
DAS,0,0.0028656087815761566,write,True,4,10,True
DAS,0,0.002831502817571163,write,True,4,10,True
DAS,0,0.0006988318637013435,read,False,4,10,True
DAS,0,0.0028009479865431786,write,True,4,10,True
DAS,0,0.0029799826443195343,write,False,4,10,True
DAS,0,0.002811456099152565,write,True,4,10,True
DAS,0,0.0007144780829548836,read,False,4,10,True
DAS,0,0.0030727507546544075,write,False,4,10,True
DAS,0,0.002872772514820099,write,True,4,10,True
DAS,0,0.0007431218400597572,read,False,4,10,True
DAS,0,0.0031295428052544594,write,False,4,10,True
DAS,0,0.0029156263917684555,write,False,4,10,True
DAS,0,0.0027224794030189514,write,True,4,10,True
DAS,0,0.00289316289126873,write,True,4,10,True
DAS,0,0.0031538689509034157,write,False,4,10,True
DAS,0,0.0037268493324518204,write,False,4,10,True
DAS,0,0.0030265115201473236,write,True,4,10,True
DAS,0,0.002816401422023773,write,True,4,10,True
DAS,0,0.0036567803472280502,write,False,4,10,True
DAS,0,0.003195032477378845,write,False,4,10,True
DAS,0,0.002978178672492504,write,False,4,10,True
DAS,0,0.0032212436199188232,write,False,4,10,True
DAS,0,0.0038396697491407394,write,False,4,10,True
DAS,0,0.0007540648803114891,read,False,4,10,True
DAS,0,0.0030329935252666473,write,False,4,10,True
DAS,0,0.002835731953382492,write,True,4,10,True
DAS,0,0.0007179258391261101,read,True,4,10,True
DAS,0,0.003029393032193184,write,False,4,10,True
DAS,0,0.003173667937517166,write,False,4,10,True
DAS,0,0.0006470335647463799,read,True,4,10,True
DAS,0,0.0036072004586458206,write,False,4,10,True
DAS,0,0.0031778207048773766,write,False,4,10,True
DAS,0,0.0032125581055879593,write,False,4,10,True
DAS,0,0.0031948955729603767,write,False,4,10,True
DAS,0,0.0028363605961203575,write,True,4,10,True
DAS,0,0.0028448570519685745,write,False,4,10,True
DAS,0,0.003205019049346447,write,False,4,10,True
DAS,0,0.002809649333357811,write,False,4,10,True
DAS,0,0.002833002246916294,write,True,4,10,True
DAS,0,0.003009413368999958,write,False,4,10,True
DAS,0,0.0037188557907938957,write,False,4,10,True
DAS,0,0.0030180010944604874,write,True,4,10,True
DAS,0,0.003818199969828129,write,False,4,10,True
DAS,0,0.0007510194554924965,read,False,4,10,True
DAS,0,0.002988608554005623,write,True,4,10,True
DAS,0,0.0007697707042098045,read,False,4,10,True
DAS,0,0.003954446874558926,write,False,4,10,True
DAS,0,0.0031001316383481026,write,False,4,10,True
DAS,0,0.0008055455982685089,read,False,4,10,True
DAS,0,0.0007422138005495071,read,False,4,10,True
DAS,0,0.00374430138617754,write,False,4,10,True
DAS,0,0.0031914636492729187,write,False,4,10,True
DAS,0,0.0030195657163858414,write,False,4,10,True
DAS,0,0.0031256796792149544,write,False,4,10,True
DAS,0,0.0006648404523730278,read,False,4,10,True
DAS,0,0.00367008987814188,write,False,4,10,True
DAS,0,0.0036289673298597336,write,False,4,10,True
DAS,0,0.003380388021469116,write,False,4,10,True
DAS,0,0.0007922099903225899,read,False,4,10,True
DAS,0,0.0007243342697620392,read,False,4,10,True
DAS,0,0.000675298273563385,read,True,4,10,True
DAS,0,0.0033691925927996635,write,False,4,10,True
DAS,0,0.0032740551978349686,write,False,4,10,True
DAS,0,0.0006039552390575409,read,False,4,10,True
DAS,0,0.0031520994380116463,write,False,4,10,True
DAS,0,0.0030588097870349884,write,False,4,10,True
DAS,0,0.0006864788010716438,read,False,4,10,True
DAS,0,0.003872118890285492,write,False,4,10,True
DAS,0,0.000724494457244873,read,True,4,10,True
DAS,0,0.0029625725001096725,write,True,4,10,True
DAS,0,0.0027665775269269943,write,True,4,10,True
DAS,0,0.0037684664130210876,write,False,4,10,True
DAS,0,0.0032862164080142975,write,False,4,10,True
DAS,0,0.0006583565846085548,read,False,4,10,True
DAS,0,0.0006416942924261093,read,True,4,10,True
DAS,0,0.0007341224700212479,read,False,4,10,True
DAS,0,0.0030236151069402695,write,True,4,10,True
DAS,0,0.00379297137260437,write,False,4,10,True
DAS,0,0.0007489640265703201,read,False,4,10,True
DAS,0,0.003304744139313698,write,False,4,10,True
DAS,0,0.0031360452994704247,write,False,4,10,True
DAS,0,0.0029488112777471542,write,False,4,10,True
DAS,0,0.0033347858116030693,write,False,4,10,True
DAS,0,0.0007068254053592682,read,False,4,10,True
DAS,0,0.0007294882088899612,read,False,4,10,True
DAS,0,0.0037025492638349533,write,False,4,10,True
DAS,0,0.0030135503038764,write,True,4,10,True
DAS,0,0.00380505807697773,write,False,4,10,True
DAS,0,0.0006823977455496788,read,False,4,10,True
DAS,0,0.003766602836549282,write,False,4,10,True
DAS,0,0.0033669956028461456,write,False,4,10,True
DAS,0,0.0007236860692501068,read,False,4,10,True
DAS,0,0.0030523762106895447,write,False,4,10,True
DAS,0,0.0006959233433008194,read,True,4,10,True
DAS,0,0.0029677189886569977,write,True,4,10,True
DAS,0,0.0007270583882927895,read,False,4,10,True
DAS,0,0.0029440661892294884,write,True,4,10,True
DAS,0,0.003118930384516716,write,False,4,10,True
DAS,0,0.0037694601342082024,write,False,4,10,True
DAS,0,0.003238351084291935,write,False,4,10,True
DAS,0,0.0031757811084389687,write,False,4,10,True
DAS,0,0.0007215896621346474,read,False,4,10,True
DAS,0,0.0006065014749765396,read,False,4,10,True
DAS,0,0.003252151422202587,write,False,4,10,True
DAS,0,0.0027311472222208977,write,True,4,10,True
DAS,0,0.0006866985931992531,read,False,4,10,True
DAS,0,0.003998531959950924,write,False,4,10,True
DAS,0,0.0007078461349010468,read,False,4,10,True
DAS,0,0.003561037592589855,write,False,4,10,True
DAS,0,0.0007717693224549294,read,False,4,10,True
DAS,0,0.0007869573310017586,read,False,4,10,True
DAS,0,0.0029278257861733437,write,True,4,10,True
DAS,0,0.0028754407539963722,write,True,4,10,True
DAS,0,0.003345782868564129,write,False,4,10,True
DAS,0,0.0029749376699328423,write,True,4,10,True
DAS,0,0.0030399542301893234,write,False,4,10,True
DAS,0,0.003929156810045242,write,False,4,10,True
DAS,0,0.000782303512096405,read,False,4,10,True
DAS,0,0.0029435716569423676,write,True,4,10,True
DAS,0,0.0036935899406671524,write,False,4,10,True
DAS,0,0.0006232038140296936,read,False,4,10,True
DAS,0,0.003359077498316765,write,False,4,10,True
DAS,0,0.003213518299162388,write,True,4,10,True
DAS,0,0.0035732798278331757,write,False,4,10,True
DAS,0,0.003087790682911873,write,False,4,10,True
DAS,0,0.003271319903433323,write,False,4,10,True
DAS,0,0.0005484027788043022,read,False,4,10,True
DAS,0,0.0006363745778799057,read,False,4,10,True
DAS,0,0.0031210603192448616,write,False,4,10,True
DAS,0,0.0006221579387784004,read,False,4,10,True
DAS,0,0.00374615378677845,write,False,4,10,True
DAS,0,0.000705718994140625,read,False,4,10,True
DAS,0,0.003168843686580658,write,False,4,10,True
DAS,0,0.0007591834291815758,read,False,4,10,True
DAS,0,0.003277636133134365,write,False,4,10,True
DAS,0,0.0041867149993777275,write,False,4,10,True
DAS,0,0.0007199235260486603,read,True,4,10,True
DAS,0,0.000569063238799572,read,True,4,10,True
DAS,0,0.0038469024002552032,write,False,4,10,True
DAS,0,0.000756189227104187,read,False,4,10,True
DAS,0,0.0029608886688947678,write,True,4,10,True
DAS,0,0.0030056117102503777,write,False,4,10,True
DAS,0,0.003263242542743683,write,False,4,10,True
DAS,0,0.0031611472368240356,write,False,4,10,True
DAS,0,0.0030066445469856262,write,True,4,10,True
DAS,0,0.0029496178030967712,write,False,4,10,True
DAS,0,0.003293360583484173,write,False,4,10,True
DAS,0,0.0007549859583377838,read,False,4,10,True
DAS,0,0.003503299318253994,write,False,4,10,True
DAS,0,0.0033105770125985146,write,False,4,10,True
DAS,0,0.003043193370103836,write,True,4,10,True
DAS,0,0.0032069887965917587,write,False,4,10,True
DAS,0,0.0006383843719959259,read,False,4,10,True
DAS,0,0.00372422207146883,write,False,4,10,True
DAS,0,0.0034571783617138863,write,False,4,10,True
DAS,0,0.0029713353142142296,write,True,4,10,True
DAS,0,0.0007192222401499748,read,False,4,10,True
DAS,0,0.0030694911256432533,write,False,4,10,True
DAS,0,0.0031399643048644066,write,False,4,10,True
DAS,0,0.0031103501096367836,write,False,4,10,True
DAS,0,0.002953619696199894,write,False,4,10,True
DAS,0,0.003950152546167374,write,False,4,10,True
DAS,0,0.0035491865128278732,write,False,4,10,True
DAS,0,0.0006089676171541214,read,False,4,10,True
DAS,0,0.000644720159471035,read,False,4,10,True
DAS,0,0.0005815727636218071,read,False,4,10,True
DAS,0,0.003077940084040165,write,True,4,10,True
DAS,0,0.0030171629041433334,write,True,4,10,True
DAS,0,0.000705997459590435,read,False,4,10,True
DAS,0,0.0034307483583688736,write,False,4,10,True
